2013-12-02 00:27:38,612 -0600 INFO TId 0x7f81e0da47c0 Added Root C=HU, O=NetLock Halozatbiztonsagi Kft., OU=Tanusitvanykiadok, CN=NetLock Uzleti (Class B) Tanusitvanykiado - Expires Wed Feb 20 14:10:22 2019 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,612 -0600 INFO TId 0x7f81e0da47c0 Added Root C=HU, O=NetLock Halozatbiztonsagi Kft., OU=Tanusitvanykiadok, CN=NetLock Expressz (Class C) Tanusitvanykiado - Expires Wed Feb 20 14:08:11 2019 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,612 -0600 INFO TId 0x7f81e0da47c0 Added Root C=HU, O=NetLock Halozatbiztonsagi Kft., OU=Tanusitvanykiadok, CN=NetLock Kozjegyzoi (Class A) Tanusitvanykiado - Expires Tue Feb 19 23:14:47 2019 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,612 -0600 INFO TId 0x7f81e0da47c0 Added Root C=HU, O=NetLock Halozatbiztonsagi Kft., OU=Tanusitvanykiadok, CN=NetLock Minositett Kozjegyzoi (Class QA) Tanusitvanykiado - Expires Thu Dec 15 01:47:11 2022 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,612 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=Network Solutions L.L.C., OU=, CN=Network Solutions Certificate Authority - Expires Mon Dec 31 23:59:59 2029 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,612 -0600 INFO TId 0x7f81e0da47c0 Added Root C=CH, O=WISeKey, OU=OISTE Foundation Endorsed, CN=OISTE WISeKey Global Root GA CA - Expires Fri Dec 11 16:09:51 2037 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,612 -0600 INFO TId 0x7f81e0da47c0 Added Root C=BM, O=QuoVadis Limited, OU=Root Certification Authority, CN=QuoVadis Root Certification Authority - Expires Wed Mar 17 18:33:33 2021 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,612 -0600 INFO TId 0x7f81e0da47c0 Added Root C=BM, O=QuoVadis Limited, OU=, CN=QuoVadis Root CA 2 - Expires Mon Nov 24 18:23:33 2031 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,612 -0600 INFO TId 0x7f81e0da47c0 Added Root C=BM, O=QuoVadis Limited, OU=, CN=QuoVadis Root CA 3 - Expires Mon Nov 24 19:06:44 2031 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,612 -0600 INFO TId 0x7f81e0da47c0 Added Root C=, O=ValiCert, Inc., OU=ValiCert Class 3 Policy Validation Authority, CN=http://www.valicert.com/ - Expires Wed Jun 26 00:22:33 2019 [AppMain.cpp:236 ::main()]
